Id,Name
377730,"1-Monopalmitin, 2TMS derivative"
375333,"L-5-Oxoproline, , 2TMS derivative"
375185,"L-5-Oxoproline, , 2TMS derivative"
375210,"L-5-Oxoproline, , 2TMS derivative"
375293,"L-Aspartic acid, 3TMS derivative"
375111,"L-Aspartic acid, 3TMS derivative"
370497,17-Pentatriacontene
369006,"Chrysophanol, 2TMS derivative"
370212,"9,12-Octadecadienoic acid (Z,Z)-, TMS derivative"
369009,"Chrysophanol, 2TMS derivative"
375093,"L-Glutamic acid, bis(trimethylsilyl) ester"
375197,"L-Glutamic acid, bis(trimethylsilyl) ester"
375137,"L-Glutamic acid, bis(trimethylsilyl) ester"
374766,"Glutaric acid, hexadecyl 3-octyl ester"
369017,"Phosphoric acid, tris(tert-butyldimethylsilyl) ester"
369030,"Phosphoric acid, tris(tert-butyldimethylsilyl) ester"
371673,"L-Tyrosine, 3TBDMS derivative"
369020,"Chrysophanol, 2TMS derivative"
370776,"Carbonic acid, octadecyl vinyl ester"
370656,"Carbonic acid, octadecyl vinyl ester"
373776,1-Chloromethyl-1-hexadecyloxy-1-silacyclohexane
374750,"Fumaric acid, cyclohex-3-enylmethyl hexadecyl ester"
375698,"DL-Phenylalanine, TMS derivative"
368243,"3-(4-Methoxyphenyl)-3-oxo-2-(3,4,5-trimethoxyphenyl)propanenitrile"
373806,"Stearic acid, TBDMS derivative"
370245,"L-Tryptophan, 3TMS derivative"
369391,"Phenol, 2,4-bis(1,1-dimethylethyl)-, phosphite (3:1)"
376554,Dimantine
369363,"Phenol, 2,4-bis(1,1-dimethylethyl)-, phosphite (3:1)"
370076,"L-Tryptophan, 3TMS derivative"
370115,"L-Tryptophan, 3TMS derivative"
370072,"L-Tryptophan, 3TMS derivative"
367473,"Benzamide, N-(4-acetyl-5-methyl-2-oxo-3-trifluoromethyl-2,3-dihydrofuran-3-yl)-4-methyl-"
378849,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester"
376436,"1,5-Diacetyl-2,6-naphthalenediol dibenzoate"
376535,"1,4-Diacetyl-2,3-naphthalenediol dibenzoate"
370587,11-Methyldodecanol
370219,"Hexaethylene glycol, 2TMS derivative"
370228,"Hexaethylene glycol, 2TMS derivative"
370777,Tetracontane
375272,"2,3,4-Trihydroxybutyric acid tetrakis(trimethylsilyl) deriv., (, (R*,R*)-)"
377969,"Cyclotrisiloxane, hexamethyl-"
373145,"Succinic acid, 4-methylthiophenyl tetradecyl ester"
376777,"Glycerol monostearate, 2TMS derivative"
377235,"Glycerol monostearate, 2TMS derivative"
378549,"Glycerol monostearate, 2TMS derivative"
378180,"Silane, diethyldecyloxydodecyloxy-"
376465,"Methyl 4-O-benzyl-2,5-dideoxypentonate, (R,R)-, TBDMS derivative"
376471,"2-(2-Furyl)-4,6-diphenyl-1,3,5-triazine"
370507,"Tetrapentacontane, 1,54-dibromo-"
377952,"1,2-Benzisothiazol-3-amine, TBDMS derivative"
375877,"Tetradecane, 4-ethyl-"
376587,"Silane, dimethyl(docosyloxy)heptyloxy-"
370464,"Pseudo uridine penta-tms"
376418,"12-(Furan-2-ylmethyl)-4,9,15-trioxa-3,5,8,10,12,14,16-heptaazatetracyclo[11.3.0.0(2,6).0(7,11)]hexadeca-1(16),2,5,7,10,13-hexaene"
370840,Nonacosane
376551,"Bis[benzylsulfonyl]-4-trichloromethylphenyl methane"
370818,Hentriacontane
375377,"L-Glutamic acid, 3TMS derivative"
375129,"L-Glutamic acid, 3TMS derivative"
375114,"L-Glutamic acid, 3TMS derivative"
370866,"Cyclodecasiloxane, eicosamethyl-"
370563,Tetratetracontane
376620,"Benzeneacetic acid, 3-methoxy-.alpha.,4-bis[(trimethylsilyl)oxy]-, ethyl ester"
370981,Pentatriacontane
370722,Tetracontane
370865,Pentatriacontane
370746,Hentriacontane
370702,Heptacosane
370950,"Octatriacontyl pentafluoropropionate"
371114,"Hexatriacontyl trifluoroacetate"
375380,"Ribitol, 5TMS derivative"
375372,"D-(+)-Xylose, tetrakis(trimethylsilyl) ether, methyloxime (anti)"
370720,"Carbonic acid, octadecyl vinyl ester"
375454,"(2-Ethoxyethoxy)acetic acid, TMS derivative"
375476,"D-(-)-Lyxose, tetrakis(trimethylsilyl) ether, ethyloxime (isomer 1)"
375395,"D-(-)-Lyxose, tetrakis(trimethylsilyl) ether, trimethylsilyloxime (isomer 1)"
377272,"Cyclotrisiloxane, hexamethyl-"
378615,Tris(tert-butyldimethylsilyloxy)arsane
377231,"Cholesterol, TMS derivative"
376784,"Cholesterol, TMS derivative"
378573,"Cholesterol, TMS derivative"
377672,"Cholesterol, TMS derivative"
378173,"Cholesterol, TMS derivative"
375438,"D-(-)-Lyxose, tetrakis(trimethylsilyl) ether, trimethylsilyloxime (isomer 2)"
375358,"D-(-)-Ribose, tetrakis(trimethylsilyl) ether, trimethylsilyloxime (isomer 1)"
371012,1-Octylsilatrane
376565,"Estra-1,3,5(10)-triene-3,17-diol (17.beta.)-, dibenzoate"
370244,1-Octylsilatrane
370225,1-Octylsilatrane
370277,1-Octylsilatrane
376530,Phthalocyaninatoiron
376541,5-Dimethyl(isopropyl)silyloxytetradecane
370107,(Z)-Docos-9-enenitrile
376589,"7-Chloro-3-[2,4-dichlorophenyl]-1-[[3-[dimethylamino]propyl]imino]-1-acetoxy-1,2,3,4-tetrahydroacridin-9-ol"
376618,"5,5'-Isopropylidenebis[2-(benzoyloxy)toluene]"
375200,"Adonitol, 5TMS derivative"
375031,"Adonitol, 5TMS derivative"
374998,"L-(-)-Arabitol, 5TMS derivative"
370882,"5,12a-Diazaindeno[1,2-a]phenalene-3-carbonitrile, 12(12ah)-oxo-"
374966,"Aconitic acid, (E)-, 3TMS derivative"
374973,"Aconitic acid, (E)-, 3TMS derivative"
374970,"Aconitic acid, (Z)-, 3TMS derivative"
374974,"Aconitic acid, (E)-, 3TMS derivative"
374977,"Aconitic acid, (E)-, 3TMS derivative"
370532,"Phthalic acid, di(hept-3-yl) ester"
367189,2-Octanamine
375081,"Aconitic acid, (E)-, 3TMS derivative"
370056,"Phthalic acid, di(hex-3-yl) ester"
370110,"Phthalic acid, di(hex-3-yl) ester"
370046,"Phthalic acid, di(hept-3-yl) ester"
369119,6-Dimethyl(prop-2-enyl)silyloxypentadecane
375075,"L-Serine, 3TBDMS derivative"
376579,"2,4-Bis[4-chloro-trans-styryl]-6-[(3-pyrrolidinomethyl-4-hydroxyphenyl)amino]pyrimidine"
375053,"Benzeneacetonitrile, .alpha.-[(1,3-dioxolan-2-ylmethoxy)imino]-"
375077,"D-(-)-Ribofuranose, tetrakis(trimethylsilyl) ether (isomer 2)"
375160,"Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(trimethylsilyl)oxy]propyl ester"
375736,"Phosphoric acid, bis(trimethylsilyl) 2,3-bis[(trimethylsilyl)oxy]propyl ester"
371155,"1-Monopalmitin, 2TMS derivative"
376586,"7-Chloro-1-[[3-[dimethylamino]propyl]imino]-1,3,4,10-tetrahydro-10-hydroxy-3-[2(trifluoromethyl)phenyl]-9(2H)-acridinone"
370502,"1-Monopalmitin, 2TMS derivative"
376659,Dimetotiazine
375104,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
375127,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
370885,Tetracontane
370736,Heptacosane
370739,Heptacosane
370881,Heptacosane
369073,"L-Aspartic acid, 3TBDMS derivative"
375091,"Ribitol, 5TMS derivative"
375131,1-Butanamine
370860,Hexacosane
371044,Hexatriacontane
376847,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"
375121,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
370928,Tetratetracontane
375154,"Shikimic acid, 4TMS derivative"
375506,"Shikimic acid, 4TMS derivative"
375117,"Shikimic acid, 4TMS derivative"
375263,"Citric acid, 4TMS derivative"
375213,"Citric acid, 4TMS derivative"
377782,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"
375166,"Citric acid, 4TMS derivative"
367191,2-Octanamine
375611,"Myristic acid, TMS derivative"
375224,"4-Ketoglucose, bis(O-methyloxime), tetrakis(trimethylsilyl)"
375124,"Glycerol, 3TMS derivative"
375215,"4-Aminobutanoic acid, 3TMS derivative"
370887,"Dotriacontyl heptafluorobutyrate"
369108,"Silane, dimethyl(2-naphthoxy)tetradecyloxy-"
375457,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-"
376487,"6-(5-Diethylamino-2-pentylamino)-2,2-dimethyl-1,2-dihydrofuro[2,3-H]quinoline"
375107,"Quininic acid (5TMS)"
375076,"Quininic acid (5TMS)"
371245,Tetracosamethyl-cyclododecasiloxane
370849,Tetracosamethyl-cyclododecasiloxane
370573,1-Octylsilatrane
376410,"Succinic acid, eicosyl 4-heptyl ester"
370253,"Sucrose, 8TMS derivative"
370503,"Sucrose, 8TMS derivative"
375112,"D-Psicose, pentakis(trimethylsilyl) ether, methyloxime (syn)"
370418,"Sucrose, 8TMS derivative"
375070,"DL-Arabinose, tetrakis(trimethylsilyl) ether, trimethylsilyloxime (isomer 2)"
370498,"Sucrose, 8TMS derivative"
375047,"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"
375103,"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"
369101,Viagra
375136,"D-(+)-Xylose, tetrakis(trimethylsilyl) ether, methyloxime (anti)"
375063,"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"
375032,"d-Galactose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1E)-"
374997,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
374991,"d-Glucose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1E)-"
374987,"D-Allose, pentakis(trimethylsilyl) ether, methyloxime (anti)"
375017,"d-Glucose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1E)-"
375028,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-"
374993,"Silane, [(1-methoxy-1,3-propanediyl)bis(oxy)]bis[trimethyl-"
375008,"Silane, [(1-methoxy-1,3-propanediyl)bis(oxy)]bis[trimethyl-"
375035,"D-Allose, pentakis(trimethylsilyl) ether, methyloxime (syn)"
375003,"d-Galactose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1Z)-"
376560,"Cholestan-3-amine, N,N,4,4-tetramethyl-, (3.beta.,5.alpha.)-"
376414,"2-Morpholin-4-ylmethyl-5-phenoxymethyl-4-phenyl-2,4-dihydro-[1,2,4]triazole-3-thione"
375134,"Acetin, bis-1,3-trimethylsilyl ether"
375030,"Ethyl .alpha.-D-glucopyranoside, 4TMS derivative"
375024,".alpha.-L-6-Deoxymannopyranose, 4TMS derivative"
375007,"Ribitol, 5TMS derivative"
374996,"d-Mannose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1E)-"
375305,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
376649,"Oxazol-5(4H)-one, 4-[5-(2,4,5-trichlorophenyl)-2-furfurylidene]-2-phenyl-"
374994,"Ethyl .alpha.-D-glucopyranoside, 4TMS derivative"
369050,"Cholestan-3-one, 4,4-dimethyl-, cyclic 1,2-ethanediyl acetal, (5.alpha.)-"
374979,".alpha.-L-6-Deoxymannopyranose, 4TMS derivative"
375277,"4-Ketoglucose, bis(O-methyloxime), tetrakis(trimethylsilyl)"
370477,"Terephthalic acid, 4-octyl octyl ester"
370280,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester"
370169,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester"
370659,"1,3-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester"
375269,"Gluonic acid, .gamma.-lactone, 4TMS derivavative"
375264,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
375303,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
375278,"Gluonic acid, .gamma.-lactone, 4TMS derivavative"
369010,"Palmitic Acid, TBDMS derivative"
369012,"Hexadecanoic acid, dimethyl(isopropyl)silyl ester"
375219,"Gluonic acid, .gamma.-lactone, 4TMS derivavative"
369014,"Hexadecanoic acid, dimethyl(isopropyl)silyl ester"
369019,"Palmitic Acid, TBDMS derivative"
375009,"D-Gluconic acid, 6TMS derivative"
376489,"3-Chloro-N,N-diethyl-7,12-dihydro-13H-benz-5,6-indolo[3,2-c]quinoline-11-ethanamine"
375192,"Palmitic Acid, TMS derivative"
375187,"Palmitic Acid, TMS derivative"
370870,"Sulfurous acid, butyl hexadecyl ester"
375073,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
375290,"2-Ketohexanoic acid, trimethylsilyl ester"
375206,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
370511,"Nonaethylene glycol, 2TMS derivative"
370509,"Nonaethylene glycol, 2TMS derivative"
376411,"9-Oximinoo-2,7-bis[2-diethylamino)ethoxy]-fluorene"
370489,"Octaethylene glycol, 2TMS derivative"
375259,"Methyl galactoside, 4TMS derivative"
370584,"Nonaethylene glycol, 2TMS derivative"
375040,"Methyl galactoside, 4TMS derivative"
376582,"9,19-Cyclolanostan-24-one, 3-acetoxy-25-methoxy-"
375165,"Methyl galactoside (1S,2R,3S,4R,5R)-, 4TMS derivative"
376438,"Silane, diethyl(pentafluorobenzyloxy)tridecyloxy-"
375125,"N-Acetyl glucosamine methoxime, tetrakis(trimethylsilyl)"
375238,"N-Acetyl glucosamine methoxime, tetrakis(trimethylsilyl)"
375254,"Myo-Inositol, 6TMS derivative"
375135,"Myo-Inositol, 6TMS derivative"
375097,"Myo-Inositol, 6TMS derivative"
375860,"Deoxyglucose, 4TMS derivative"
375244,"D-Xylose, 4TMS derivative"
375183,"Levoglucosan, 3TMS derivative"
375558,"d-Galactose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1Z)-"
375520,"Methyl galactoside (1S,2S,3S,4R,5R)-, 4TMS derivative"
375051,".alpha.-L-6-Deoxymannopyranose, 4TMS derivative"
375015,"Methyl galactoside, 4TMS derivative"
375016,"Methyl galactoside (1S,2S,3S,4R,5R)-, 4TMS derivative"
371198,1-(2-(3-Cyclohexenyl)ethyl)silatrane
370485,1-(2-(3-Cyclohexenyl)ethyl)silatrane
370495,1-Octylsilatrane
370522,1-(2-(3-Cyclohexenyl)ethyl)silatrane
375018,".alpha.-Lyxopyranose, 4TMS derivative"
374972,"Lactulose, octakis(trimethylsilyl) ether, methyloxime (isomer 2)"
374989,"D-(+)-Cellobiose, octakis(trimethylsilyl) ether, methyloxime (isomer 2)"
375058,"Methyl galactoside (1S,2S,3S,4R,5R)-, 4TMS derivative"
374983,"Methyl galactoside (1S,2S,3S,4R,5R)-, 4TMS derivative"
375011,".alpha.-L-6-Deoxymannopyranose, 4TMS derivative"
375242,"Stearic acid, TMS derivative"
370979,"Tetrapentacontane, 1,54-dibromo-"
371241,"Tetrapentacontane, 1,54-dibromo-"
375550,"Malonic acid, bis(2-trimethylsilylethyl ester"
369015,"Stearic acid, TBDMS derivative"
369021,"Stearic acid, TBDMS derivative"
369026,"1,3-Dimethoxypropan-2-yl stearate"
375817,"Malonic acid, bis(2-trimethylsilylethyl ester"
369023,"1,3-Dimethoxypropan-2-yl stearate"
375475,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
369031,"1-(2-Dimethylamino-ethyl)-4-(furan-2-carbonyl)-3-hydroxy-5-pyridin-4-yl-1,5-dihydro-pyrrol-2-one"
375576,"Galactopyranose, 5TMS derivative"
375345,"D-Galactofuranose, 1,2,3,5-tetrakis-O-(trimethylsilyl)-, bis(trimethylsilyl) phosphate"
371271,"Cholest-3,5-diene"
375368,"2-Oxopentanoic acid, TMS derivative"
375423,"Galactopyranose, 5TMS derivative"
375445,"Galactopyranose, 5TMS derivative"
375429,".beta.-Hydroxypyruvic acid, trimethylsilyl ether, trimethylsilyl ester"
375181,"Levoglucosan, 3TMS derivative"
375202,"D-Glucuronic acid, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, trimethylsilyl ester"
371045,Hentriacontane
375652,"D-Ribose, 4TMS derivative"
375739,"Propane, 1,1-dimethoxy-"
375616,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
375852,"Propane, 1,1-dimethoxy-"
375370,"Methyl galactoside (1S,2S,3S,4R,5R)-, 4TMS derivative"
375403,"Ethyl .alpha.-D-glucopyranoside, 4TMS derivative"
375456,"3-.alpha.-Mannobiose, octakis(trimethylsilyl) ether (isomer 1)"
375556,"Malonic acid, bis(2-trimethylsilylethyl ester"
375682,"Arbutin, 5O-TMS"
370782,"Nonaethylene glycol, 2TMS derivative"
370745,"Nonaethylene glycol, 2TMS derivative"
374962,"Sucrose, 8TMS derivative"
374978,"Sucrose, 8TMS derivative"
374959,"Sucrose, 8TMS derivative"
374961,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
374963,"Sucrose, 8TMS derivative"
375846,"Sucrose, 8TMS derivative"
375065,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375167,"Galactopyranose, 5TMS derivative"
375085,"3-.alpha.-Mannobiose, octakis(trimethylsilyl) ether (isomer 2)"
375184,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375324,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
369022,"HEPES, 2TBDMS derivative"
369027,"HEPES, 2TBDMS derivative"
369043,"HEPES, 2TBDMS derivative"
369038,"HEPES, 2TBDMS derivative"
369076,"HEPES, 2TBDMS derivative"
375685,"3-.alpha.-Mannobiose, octakis(trimethylsilyl) ether (isomer 2)"
375723,"Allonic acid, .gamma.-lactone, 4TMS derivavative"
375483,"3-.alpha.-Mannobiose, octakis(trimethylsilyl) ether (isomer 1)"
375531,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375446,"Maltose, octakis(trimethylsilyl) ether, methyloxime (isomer 2)"
375379,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375421,Squalene
375466,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375463,"Lactulose, octakis(trimethylsilyl) ether, methyloxime (isomer 2)"
375486,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375690,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375645,"Malonic acid, bis(2-trimethylsilylethyl ester"
375602,"D-Xylose, 4TMS derivative"
375307,"2-Oxopentanoic acid, TMS derivative"
375225,"Talonic acid, .gamma.-lactone, 4TMS derivavative"
375416,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
375257,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375491,"D-Trehalose, 7TMS derivative"
371015,".alpha.-Tocopherol, TMS derivative"
371103,".alpha.-Tocopherol, TMS derivative"
375633,"4-Hydroxy-3-methoxyphenylglycol, 3TMS derivative"
375467,"Vanillylmandelic acid, 3TMS derivative"
375237,"Galactopyranose, 5TMS derivative"
375196,".beta.-D-Lactose, (isomer 1), 8TMS derivative"
375116,"Galactinol, nonakis(trimethylsilyl) ether"
375383,"Galactinol, nonakis(trimethylsilyl) ether"
375233,"Galactopyranose, 5TMS derivative"
375250,".beta.-D-Glucopyranose, 6-O-methyl-1,2,3,4-tetrakis-O-(trimethylsilyl)-"
375170,"Melibiose, octakis(trimethylsilyl)-"
370409,"Cholesterol, TMS derivative"
370335,"Cholesterol, TMS derivative"
370334,"Cholesterol, TMS derivative"
370599,"Cholesterol, TMS derivative"
370420,"Cholesterol, TMS derivative"
375392,"Erythro-Pentonic acid, 2-deoxy-3,4,5-tris-O-(trimethylsilyl)-, trimethylsilyl ester"
375349,"Allonic acid, .gamma.-lactone, 4TMS derivavative"
369004,"Phenol, 2,4-bis(1,1-dimethylethyl)-, phosphite (3:1)"
369001,"Phenol, 2,4-bis(1,1-dimethylethyl)-, phosphite (3:1)"
375322,"Deoxyglucose, 4TMS derivative"
375173,"D-(+)-Cellobiose, (isomer 1), 8TMS derivative"
375340,"D-(+)-Cellobiose, (isomer 1), 8TMS derivative"
375239,"Melibiose, octakis(trimethylsilyl)-"
375188,"Sucrose, 8TMS derivative"
375220,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375164,"Sucrose, 8TMS derivative"
375245,"Sucrose, 8TMS derivative"
375243,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375201,"Sucrose, 8TMS derivative"
375199,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
375211,"Sucrose, 8TMS derivative"
375229,"D-(+)-Turanose, octakis(trimethylsilyl) ether"
