index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
20099,20885,11.375,886.82037,w/o MS2:Cer 19:1;3O/38:3;(2OH),[M+H]+,FALSE,13.81,886.8222,530,TRUE,TRUE,FALSE,98.3,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5745067301704300
20119,21298,11.938,900.81116,w/o MS2:Cer 21:0;2O/38:6,[M+H]+,FALSE,14.52,900.81427,530,TRUE,TRUE,FALSE,95.3,100.0,,,,0,0,25777,0,0,13417,0,0,0,0,23946,0,0,0,0,1.5748972609105300
6590,4478,0.73,301.28543,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5767362959862800
2208,22996,10.046,972.80176,TG 60:10|TG 20:3_20:3_20:4,[M+NH4]+,TRUE,14.21,972.80151,410,TRUE,TRUE,TRUE,100.0,99.9,21.5,84.9,100.0,16906,0,82204,285748,206009,27814,0,77810,258352,216849,32477,0,98914,243318,201850,1.5771462503964700
11946,11863,1.911,573.43976,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5775607115120800
1141,20609,7.868,878.70953,PC O-44:5,[M+H]+,TRUE,12.93,878.69971,420,TRUE,TRUE,TRUE,99.5,99.9,83.3,80.9,100.0,3189009,0,19640,11131,354830,3413543,0,15243,13264,352641,3168799,0,0,15964,339057,1.5776254905536700
135,10374,1.91,514.38232,Cer 32:6;4O,[M+H-H2O]+,TRUE,6.64,514.3891,420,TRUE,TRUE,TRUE,75.1,99.9,48.4,71.6,92.9,968100,1190053,1009606,1147150,689326,1004598,1114277,1019563,1057306,649264,1040154,1140468,1042978,1034263,663827,1.578039306271850
2103,21900,11.408,921.79144,TG 55:3|TG 18:1_18:1_19:1,[M+Na]+,TRUE,14.94,921.78821,410,TRUE,TRUE,TRUE,100.0,99.9,72.2,74.8,100.0,0,715499,170981,1402013,76275,0,715937,0,1393368,0,21700,674437,184927,1421936,0,1.5780826628899200
17753,25863,6.151,1472.13184,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5787097993090300
24549,12977,5.172,619.55927,w/o MS2:RIKEN P-VS1 ID-6197 from Cell_HEK293_WT_N_Ctr,[M+Na]+,FALSE,13.17,619.56622,530,TRUE,TRUE,FALSE,78.5,99.7,,,,58541,122798,97192,101963,130266,64297,119989,110709,80662,114282,37463,86757,123227,112155,118343,1.581248134234400
752,5675,2.06,346.27527,NAE 20:5,[M+H]+,TRUE,6.05,346.27411,410,TRUE,TRUE,TRUE,100.0,99.9,4.9,75.0,100.0,7568,17112,49867,0,0,8243,20167,48564,0,0,7582,14532,51451,0,0,1.5812673660731800
18076,26359,5.497,1535.099,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5821919234900200
11474,11028,1.53,539.31213,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,703524,787813,695901,563831,338688,743157,847092,725647,528233,353650,732762,789861,650272,543683,343864,1.5822420907835900
15722,21577,11.381,909.86694,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,1270622,0,121657,131070,9195,1749212,0,56922,142709,0,1533526,151304,28956,0,1.5827509611019500
21367,18844,6.587,824.62024,w/o MS2:HexCer 19:1;2O/26:6,[M+H]+,TRUE,11.26,824.63989,530,TRUE,TRUE,FALSE,83.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5831643091080700
2232,23526,12.118,1014.94232,TG 62:3|TG 24:0_20:1_18:2,[M+NH4]+,TRUE,16.58,1014.94232,410,TRUE,TRUE,TRUE,100.0,99.9,20.6,56.8,100.0,0,101493,52990,594186,17301,0,103878,52855,590833,45722,7117,108270,27455,584941,12331,1.5838018773143900
25124,11508,0.732,558.42297,w/o MS2:SL 12:1;O/19:1,[M+H]+,FALSE,7.93,558.4187,530,TRUE,TRUE,FALSE,91.3,99.7,,,,83091,147534,54417,272412,145529,92131,130228,103541,315930,110629,134482,96315,107489,294443,118717,1.5848065014501700
1548,11969,11.633,577.51855,RIKEN P-VS1 ID-5423 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+H]+,TRUE,13.05,577.51569,430,TRUE,TRUE,TRUE,74.2,100.0,59.3,75.5,50.0,0,13271484,1079095,0,165436,91836,14571584,993826,5364364,0,86580,15236404,1187293,5154942,165704,1.5867722177641600
11807,11625,10.464,563.50714,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,17688,0,527361,0,0,15120,0,542573,0,0,4394,0,474235,0,1.5875587552306500
23926,25655,11.598,1426.38757,w/o MS2:RIKEN P-VS1 ID-19860 from Mouse_Kidney_WT_N_Ctr,[M+H]+,FALSE,13.93,1426.38367,530,TRUE,TRUE,FALSE,92.7,100.0,,,,0,0,0,70317,0,0,0,0,0,11412,6396,25961,0,0,0,1.5877317769673000
12788,13342,11.977,635.59698,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,85243,0,0,0,0,160736,0,0,0,0,114314,0,0,0,1.588082901304290
1831,16441,9.541,752.67859,TG 43:1|TG 9:0_16:0_18:1,[M+NH4]+,TRUE,13.65,752.67627,410,TRUE,TRUE,TRUE,100.0,99.9,43.8,91.8,100.0,0,207980,15163,630279,0,0,232947,0,632930,0,0,216946,0,652704,0,1.5882183675250700
2302,21831,10.612,919.71411,TG O-57:11|TG O-15:1_21:5_21:5,[M+Na]+,TRUE,14.42,919.71503,410,TRUE,TRUE,TRUE,100.0,99.9,58.8,74.9,100.0,65960,219042,429983,903302,288990,73530,237452,404643,945355,305944,71248,239176,431935,994157,301815,1.5894913419245000
13747,15580,8.31,723.73676,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,26966,1399804,0,21251,35523,30001,1102250,0,16972,0,35548,1352354,0,20245,1.5903715583821900
1907,19178,10.62,834.75366,TG 49:2|TG 15:0_16:0_18:2,[M+NH4]+,TRUE,14.23,834.75452,410,TRUE,TRUE,TRUE,100.0,99.9,60.3,95.5,100.0,18020,7792968,2644574,30944762,540671,14484,7592620,2500170,32304586,552868,18920,7687620,2629794,32206580,556420,1.5912371102687600
2130,22102,11.328,928.83527,TG 56:4|TG 18:0_18:1_20:3,[M+NH4]+,TRUE,14.83,928.83282,410,TRUE,TRUE,TRUE,100.0,99.9,68.0,94.2,100.0,153243,4424293,1721481,25106590,1219526,163382,4193380,1718782,24380484,1185375,165366,4555464,1718994,25676048,1371564,1.5917819131715400
17054,24825,6.553,1198.21741,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,5662,0,0,0,13342,0,8411,0,0,0,0,0,0,0,1.592804918720180
21542,9394,1.534,478.3277,w/o MS2:LPC O-16:2,[M+H]+,FALSE,6.05,478.32919,530,TRUE,TRUE,FALSE,98.9,99.9,,,,0,0,0,0,559461,0,0,0,0,494479,0,0,0,0,502975,1.5941716635088400
25737,23017,11.236,973.89001,w/o MS2:SL 22:0;O/36:0;O,[M+H]+,FALSE,15.17,973.89398,530,TRUE,TRUE,FALSE,92.4,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5949710329405100
1017,16133,5.415,742.56525,PC O-34:3,[M+H]+,TRUE,9.61,742.57452,420,TRUE,TRUE,TRUE,100.0,99.9,61.5,86.0,100.0,0,0,3245118,0,0,0,0,0,0,0,0,5583,0,0,0,1.5956301304922100
1929,19667,10.918,848.77014,TG 50:2|TG 16:0_16:1_18:1,[M+NH4]+,TRUE,14.3,848.7702,410,TRUE,TRUE,TRUE,100.0,99.9,71.8,92.0,100.0,1079280,206492128,92768048,206626,59774640,1143708,212294048,88230736,816202368,57566616,1122422,215176496,90794136,815556992,62158220,1.5961634367271000
2120,22178,11.886,932.8634,TG 56:2|TG 18:0_18:1_20:1,[M+NH4]+,TRUE,15.42,932.86407,410,TRUE,TRUE,TRUE,100.0,99.9,73.8,95.5,100.0,108038,23713760,634849,11331831,208767,105295,22663422,591434,12123436,221710,90236,23597224,599063,11935182,216278,1.5963542236751500
6945,4864,0.472,316.21286,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,1.59655231687745
1823,16084,9.786,740.67786,TG 42:0|TG 12:0_14:0_16:0,[M+NH4]+,TRUE,13.7,740.67627,410,TRUE,TRUE,TRUE,100.0,99.9,68.6,89.5,100.0,0,1307838,73641,3566427,96774,0,1444136,75447,3636866,100328,0,1404986,81078,3639456,94862,1.6025613726626500
1119,18834,6.192,824.55597,PC O-41:11,[M+H]+,TRUE,8.66,824.5589,420,TRUE,TRUE,TRUE,100.0,100.0,47.7,70.0,100.0,265819,502570,0,609023,784228,0,197376,0,608620,740266,0,538636,0,572289,780864,1.603736279530440
2535,219,12.634,130.15886,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,11980519,12132460,12150728,11852617,11878511,12070735,11951263,11992244,11939368,11907093,12429391,11949022,11886023,11862926,11838357,1.6055251187359200
2099,21963,11.562,923.80756,TG 55:2|TG 18:0_18:1_19:1,[M+Na]+,TRUE,15.25,923.80377,410,TRUE,TRUE,TRUE,100.0,99.9,69.9,74.4,100.0,122083,128797,206729,815946,0,22820,1370602,175746,809299,0,129788,155498,184970,861058,0,1.6055941714597300
29,10444,1.526,517.33197,1_LPS 17:0-d5_ISTD_[M+H]+,[M+H]+,TRUE,1.5,517.32965,annotated by user-defined text library,TRUE,TRUE,FALSE,97.8,95.6,,,,2736322,2940748,2606320,1970787,1251991,2778901,3199985,2681203,1925854,1264106,2708871,3087152,2659353,2017366,1208031,1.605832386106050
25346,9604,1.591,486.32565,w/o MS2:SL 12:2;O/14:1,[M+H]+,TRUE,6.31,486.3248,530,TRUE,TRUE,FALSE,99.8,99.9,,,,1241814,44569,1249683,1369707,871004,1256003,1411280,1265575,1382881,864306,1288765,1382393,32054,1301497,821952,1.6067491659819100
2200,23035,11.689,974.91449,TG 59:2|TG 23:0_18:1_18:1,[M+NH4]+,TRUE,16.29,974.91101,410,TRUE,TRUE,TRUE,100.0,99.9,62.8,82.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6076925616827300
3651,1373,12.643,186.05823,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,18440136,18381468,18608254,17119826,17334892,17201902,17549750,18000838,18609586,17852912,18377398,17962446,17681476,17220026,18602626,1.6096326888358800
20545,20572,5.796,877.66351,w/o MS2:DG 54:11,[M+H]+,FALSE,13.36,877.66803,530,TRUE,TRUE,FALSE,90.3,99.7,,,,152224,0,0,0,0,116840,0,0,0,0,197141,0,0,0,0,1.610418201888780
22519,17840,6.839,796.52747,w/o MS2:PE P-16:3_26:7,[M+H]+,FALSE,9.4,796.52759,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,10608,17078,29032,0,21474,7687,14002,29775,0,14560,12268,23328,24224,1.610418201888780
18652,27170,6.826,1631.32153,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
24232,27125,7.824,1624.38611,w/o MS2:RIKEN P-VS1 ID-21184 from Mouse_Brain_WT_N_w6rich,[M+H]+,FALSE,13.03,1624.39319,530,TRUE,TRUE,FALSE,77.8,99.9,,,,16224,0,0,0,0,79631,0,0,0,0,0,0,0,0,0,1.610418201888780
10944,10196,5.072,508.28214,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,40842,0,0,0,0,48698,0,0,0,0,44603,0,0,0,0,1.610418201888780
12801,13367,9.201,636.66791,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,123995,15565,179481,0,46865,126454,7726,193100,0,49707,127779,13698,191236,0,51017,1.610418201888780
12772,13322,11.519,634.87561,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,85794,0,0,81398,86796,0,46642,83756,69339,78541,0,69573,0,81660,0,1.610418201888780
18735,27267,7.007,1648.35046,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
2433,117,5.23,124.99976,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,947802,1066706,0,1228929,345803,989608,1378276,1424996,211993,963637,957927,1404838,1631796,1018662,306318,1.610418201888780
19062,17108,4.973,774.52826,w/o MS2:BMP 9:0_26:4,[M+H]+,FALSE,8.24,774.52802,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,65510,0,1.610418201888780
8544,6830,5.469,385.27341,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,137065,0,142539,0,0,125930,0,79604,0,0,150662,0,164245,0,0,1.610418201888780
23460,20678,5.195,880.50641,w/o MS2:RIKEN P-VS1 ID-14530 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,TRUE,10.61,880.50732,530,TRUE,TRUE,FALSE,99.9,99.8,,,,927187,0,0,92904,0,941272,216531,0,90432,4607,936428,209598,0,86756,0,1.610418201888780
26082,21734,7.575,915.7962,w/o MS2:SM 48:1;3O,[M+H]+,FALSE,13.5,915.78888,530,TRUE,TRUE,FALSE,76.5,99.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
26041,20082,7.662,861.74957,w/o MS2:SM 44:0;3O,[M+Na]+,FALSE,13.14,861.74188,530,TRUE,TRUE,FALSE,74.4,99.9,,,,332447,0,0,0,0,335605,0,0,0,0,322345,0,0,0,0,1.610418201888780
27107,20408,7.261,872.77118,w/o MS2:TG 8:0_8:0_36:4,[M+Na]+,FALSE,14.1,872.7702,530,TRUE,TRUE,FALSE,99.5,99.8,,,,0,0,0,0,0,0,43762,0,0,0,0,0,28941,0,0,1.610418201888780
18794,27337,7.977,1664.37939,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,184644,0,0,0,0,194588,0,0,0,0,228402,0,0,0,0,1.610418201888780
1683,16635,6.855,759.61139,SM 37:2;3O,[M+H]+,TRUE,8.9,759.60107,420,TRUE,TRUE,TRUE,100.0,100.0,71.7,53.6,100.0,0,0,0,0,0,369136,0,0,0,0,390225,0,0,0,0,1.610418201888780
1685,16518,5.715,755.58008,SM 37:4;3O,[M+H]+,TRUE,8.74,755.56982,420,TRUE,TRUE,TRUE,97.8,99.9,39.1,41.4,100.0,0,0,0,0,0,0,0,0,0,25435,0,0,0,0,0,1.610418201888780
24242,27256,7.498,1646.37939,w/o MS2:RIKEN P-VS1 ID-21275 from Mouse_Brain_fads2KO_N_Ctr,[M+H]+,FALSE,13.04,1646.37598,530,TRUE,TRUE,FALSE,94.3,99.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
26787,25332,7.866,1293.16858,w/o MS2:TG 8:0_20:5_24:0;1O(FA 28:0),[M+H]+,FALSE,16.95,1293.16687,530,TRUE,TRUE,FALSE,98.6,99.6,,,,0,0,0,0,0,45242,0,0,0,0,56930,0,0,0,0,1.610418201888780
18453,26909,12.294,1596.49573,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,18694,7377,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
25474,16520,5.643,755.59711,w/o MS2:SL 13:1;O/30:3;O,[M+H]+,FALSE,11.0,755.59662,530,TRUE,TRUE,FALSE,99.9,99.9,,,,1623673,0,0,0,0,0,0,0,437509,212898,0,0,0,458970,0,1.610418201888780
24173,26831,6.387,1587.71204,w/o MS2:RIKEN P-VS1 ID-20940 from Mouse_Brain_WT_N_Ctr,[M+H]+,FALSE,10.7,1587.71606,530,TRUE,TRUE,FALSE,92.2,99.9,,,,428788,0,0,0,0,483857,0,464005,0,0,422253,0,0,0,0,1.610418201888780
6886,4797,4.973,313.27328,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,27404,0,71890,0,0,23644,17376,111296,0,0,29816,0,55444,0,0,1.610418201888780
21690,14172,7.136,669.62128,w/o MS2:NAGly 10:0;O(FA 28:0),[M+Na]+,TRUE,12.58,669.61401,530,TRUE,TRUE,FALSE,86.7,99.9,,,,263157,93655,91865,89472,65688,257118,89755,85575,97680,62120,264683,88523,94277,100666,67218,1.610418201888780
23972,25973,6.055,1488.09998,w/o MS2:RIKEN P-VS1 ID-20105 from Mouse_Muscle_fads2KO_N_Ctr,[M+H]+,TRUE,8.85,1488.09192,530,TRUE,TRUE,FALSE,96.4,100.0,,,,0,571975,3984659,0,0,0,610584,4240736,0,0,0,551379,4427361,0,0,1.610418201888780
24593,13252,8.248,631.56641,w/o MS2:RIKEN P-VS1 ID-6428 from Cell_C2C12_WT_N_4hCtr,[M+H]+,FALSE,13.23,631.56201,530,TRUE,TRUE,FALSE,90.8,99.9,,,,18385,33796,11072,0,0,0,30869,0,0,0,22138,34607,0,0,0,1.610418201888780
19431,13008,8.335,620.63666,w/o MS2:Cer 12:0;2O/29:0,[M+H]+,FALSE,13.24,620.63397,530,TRUE,TRUE,FALSE,96.5,99.9,,,,59258,0,0,0,0,0,0,33399,0,0,0,0,0,0,0,1.610418201888780
26406,22493,8.038,946.69177,w/o MS2:TG 15:4_18:5_26:7,[M+H]+,FALSE,13.12,946.69189,530,TRUE,TRUE,FALSE,100.0,99.9,,,,83392,0,0,0,0,98855,0,0,0,0,97531,0,0,0,0,1.610418201888780
17804,25940,5.739,1484.18665,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
18009,26249,5.488,1522.07458,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
5587,3370,1.375,256.30066,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,63482,42340,72124,110892,52440,55047,37506,80306,116751,52634,62239,42497,74351,118955,55949,1.610418201888780
25574,19415,6.726,841.65485,w/o MS2:SL 15:3;O/36:6,[M+H]+,FALSE,12.89,841.64868,530,TRUE,TRUE,FALSE,82.7,99.8,,,,122608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
13767,15634,8.319,725.74878,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,22163,0,0,0,0,14327,0,0,0,0,12461,0,0,0,0,1.610418201888780
18710,27234,6.855,1643.31836,Unknown,[M+2H]2+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,67585,0,0,0,0,0,0,0,0,0,1.610418201888780
24030,26270,5.576,1524.17737,w/o MS2:RIKEN P-VS1 ID-20389 from Mouse_Brain_fads2KO_N_Ctr,[M+Na]+,FALSE,10.52,1524.18481,530,TRUE,TRUE,FALSE,75.8,99.9,,,,17268,0,0,32711,50354,0,0,0,37062,35965,0,0,0,0,30549,1.610418201888780
20750,20163,5.149,864.63,w/o MS2:HBMP 16:1_12:0_12:0,[M+H]+,FALSE,10.03,864.63239,530,TRUE,TRUE,FALSE,97.2,99.9,,,,0,0,0,19816,0,0,0,0,10399,0,0,0,0,0,0,1.610418201888780
24556,12986,8.025,619.62091,w/o MS2:RIKEN P-VS1 ID-6198 from Mouse_Eye_fads2KO_N_Ctr,[M+H]+,FALSE,7.17,619.61902,530,TRUE,TRUE,FALSE,98.2,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
8056,6198,2.74,364.25555,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
17741,25848,5.46,1470.08887,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,155414,0,0,0,0,93573,0,0,0,0,204777,0,0,1.610418201888780
24027,26251,5.362,1522.08972,w/o MS2:RIKEN P-VS1 ID-20373 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,FALSE,9.14,1522.08545,530,TRUE,TRUE,FALSE,91.3,99.9,,,,0,0,0,0,0,0,0,0,17012,0,0,0,0,0,0,1.610418201888780
17936,26128,6.525,1508.14917,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
23390,20142,7.76,863.6972,w/o MS2:RIKEN P-VS1 ID-13885 from Mouse_Kidney_WT_N_Ctr,[M+H]+,FALSE,13.8,863.69702,530,TRUE,TRUE,FALSE,100.0,99.8,,,,688215,0,83973,0,8266,703047,9330,75280,0,6258,671653,0,84354,0,0,1.610418201888780
18559,27046,6.883,1614.30615,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,12094,0,0,0,0,0,0,0,0,0,16527,0,0,0,0,1.610418201888780
8668,7003,3.738,392.2886,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,2107097,0,0,0,0,1988224,0,1761150,0,0,0,0,1927698,0,1.610418201888780
22375,18016,5.725,802.57501,w/o MS2:PC O-39:8,[M+NH4]+,FALSE,9.3,802.57452,530,TRUE,TRUE,FALSE,99.9,100.0,,,,0,564750,0,582820,0,715082,585419,0,563430,0,0,583366,590420,582942,0,1.610418201888780
20408,24415,11.349,1142.95044,w/o MS2:DG 36:6_38:10,[M+Na]+,FALSE,14.8,1142.94739,530,TRUE,TRUE,FALSE,95.5,99.9,,,,25118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
18692,27214,6.656,1638.31506,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,14419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
16038,22683,4.97,955.48993,Unknown,[M+2H]2+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,466277,0,0,0,0,451675,0,0,0,0,372277,0,0,0,0,1.610418201888780
25471,16578,5.692,757.61597,w/o MS2:SL 13:1;O/30:2;O,[M+H]+,FALSE,11.8,757.6123,530,TRUE,TRUE,FALSE,93.5,99.8,,,,1341690,0,0,0,0,1311814,0,0,0,0,1351979,0,0,0,0,1.610418201888780
22351,16429,8.769,752.55847,w/o MS2:PC O-35:5,[M+H]+,FALSE,9.29,752.5589,530,TRUE,TRUE,FALSE,99.9,100.0,,,,25635,0,0,0,0,0,160226,0,0,0,0,0,0,0,0,1.610418201888780
20197,25896,6.216,1477.07935,w/o MS2:CL 24:0_48:3,[M+H]+,FALSE,13.83,1477.08435,530,TRUE,TRUE,FALSE,88.2,99.7,,,,0,9985,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
1724,18231,6.757,807.65302,SM 40:2;2O,[M+Na]+,TRUE,10.85,807.63501,420,TRUE,TRUE,TRUE,94.8,99.9,66.8,94.4,100.0,94375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
21316,20218,7.198,866.65344,w/o MS2:HexCer 17:2;2O/30:6;O,[M+Na]+,FALSE,10.84,866.65039,530,TRUE,TRUE,FALSE,95.5,100.0,,,,158825,0,0,0,0,178220,0,0,0,0,174220,0,0,0,0,1.610418201888780
27020,18882,6.475,825.69159,w/o MS2:TG 8:0_8:0_32:2,[M+H]+,FALSE,14.06,825.69427,530,TRUE,TRUE,FALSE,96.5,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
956,20397,8.242,872.70972,PC 42:1|PC 16:0_26:1,[M+H]+,TRUE,13.19,872.71033,410,TRUE,TRUE,TRUE,100.0,99.9,82.8,74.8,100.0,315921,0,0,0,0,305247,0,0,0,0,278668,0,0,0,0,1.610418201888780
18593,27095,7.45,1620.35254,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,154810,0,0,0,0,162832,0,0,0,0,159010,0,0,0,0,1.610418201888780
24115,26593,5.626,1560.12415,w/o MS2:RIKEN P-VS1 ID-20708 from Mouse_Brain_fads2KO_N_Ctr,[M+H]+,FALSE,10.01,1560.12415,530,TRUE,TRUE,FALSE,100.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
21328,22083,7.901,928.68591,w/o MS2:HexCer 17:2;3O/32:6;(2OH),[M+H]+,FALSE,10.83,928.68719,530,TRUE,TRUE,FALSE,99.2,100.0,,,,155352,0,0,0,0,178886,0,0,0,0,168632,0,0,0,0,1.610418201888780
14324,17088,7.132,773.63367,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
22430,21468,5.921,906.63745,w/o MS2:PC O-47:12,[M+H]+,FALSE,10.79,906.63708,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
14300,17009,11.32,770.8493,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,17492,0,37570,0,0,23623,0,39268,0,0,0,0,30393,0,1.610418201888780
1908,19351,9.694,839.7121,TG 49:2|TG 15:0_16:0_18:2,[M+Na]+,TRUE,14.23,839.7099,410,TRUE,TRUE,TRUE,100.0,99.9,71.6,72.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610418201888780
6344,4215,5.631,292.29993,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,19918,0,0,15078,0,25865,72910,0,0,0,0,0,0,0,0,1.610418201888780
23621,22105,4.404,929.51593,w/o MS2:RIKEN P-VS1 ID-16048 from Mouse_Macrophage_WT_N_F1DHA,[M+H]+,FALSE,8.28,929.51617,530,TRUE,TRUE,FALSE,100.0,99.9,,,,5778,2349,9304,0,0,6779,0,17428,0,0,0,0,13393,0,0,1.610418201888780
621,20337,8.036,870.74927,HexCer 45:1;3O,[M+H]+,TRUE,13.1,870.73932,420,TRUE,TRUE,TRUE,84.9,99.9,5.8,83.9,100.0,47126,0,0,0,0,42063,0,0,5736,0,0,0,0,0,0,1.610418201888780
27186,16524,6.222,755.62195,w/o MS2:TG 8:0_9:0_26:2,[M+H]+,FALSE,13.54,755.61603,530,TRUE,TRUE,FALSE,83.9,99.8,,,,0,0,0,0,0,0,0,0,0,0,972069,0,0,0,0,1.610418201888780
19390,11695,5.249,566.55139,w/o MS2:Cer 12:0;2O/24:0;O,[M+H]+,FALSE,10.95,566.55072,530,TRUE,TRUE,FALSE,99.8,99.9,,,,130074,0,0,0,0,91452,0,0,0,0,169448,0,0,0,0,1.610418201888780
421,16911,5.071,767.5625,DG 46:10,[M+Na]+,TRUE,12.08,767.55847,420,TRUE,TRUE,TRUE,100.0,99.8,32.6,75.0,100.0,0,0,0,0,0,146576,0,0,0,0,0,0,0,0,0,1.610418201888780
