,Name,SpectrumId,ClusterId,SubmissionId,species,instrument name,column name,ms instrument name,sample source,disease
4224,Unknown,376983,1271969,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4225,Unknown,377736,1272722,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4226,Unknown,369555,1264635,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4227,Unknown,372452,1267442,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4228,Unknown,367685,1262768,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4229,Unknown,369568,1264648,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4230,Unknown,371556,1266546,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4231,Unknown,367371,1262454,135,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4232,Tetratetracontane,370640,1265634,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4233,Unknown,367558,1262641,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4234,Unknown,375248,1270237,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4235,Unknown,373848,1268838,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4236,"Silane, diethyldecyloxyhexadecyloxy-",376473,1271459,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
4237,Unknown,370182,1265209,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4238,Unknown,373821,1268811,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4239,Unknown,372434,1267424,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4240,Unknown,370741,1265734,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4241,Unknown,374797,1269787,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4242,Unknown,375284,1270273,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4243,Unknown,370743,1265736,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4244,Unknown,368325,1263408,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4245,Unknown,372486,1267476,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4246,Unknown,370663,1265657,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4247,Unknown,371811,1266801,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4248,Unknown,367548,1262631,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4249,Unknown,373865,1268855,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4250,"Stearic acid, TMS derivative",377230,1272216,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
4251,"Stearic acid, TMS derivative",377671,1272657,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4252,Unknown,373798,1268788,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4253,Mercury di-n-butyl,372363,1267353,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4254,"Stearic acid, TMS derivative",376783,1271769,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4255,"Stearic acid, TMS derivative",378172,1273158,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4256,"Stearic acid, TMS derivative",378554,1273540,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
4257,Unknown,373085,1268075,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4258,Unknown,370712,1265706,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4259,Unknown,374842,1269832,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4260,"Adamantane-1-carboxamide, N-(4-propoxyphenyl)-",371639,1266629,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4261,Unknown,368399,1263482,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4262,Unknown,377706,1272692,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4263,Unknown,368408,1263491,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4264,Unknown,373845,1268835,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4265,Mercury di-n-butyl,373041,1268031,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4266,Unknown,370668,1265662,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4267,"Adamantane-1-carboxamide, N-(4-propoxyphenyl)-",371643,1266633,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4268,Unknown,372545,1267535,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4269,Unknown,369561,1264641,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4270,Unknown,374790,1269780,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4271,Unknown,369436,1264516,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4272,Unknown,368358,1263441,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4273,Unknown,369690,1264770,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4274,Unknown,372405,1267395,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4275,Unknown,376555,1271541,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
4276,Unknown,369730,1264810,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4277,"1-Benzothiophene-2-carboxylic acid, 5-[(tricyclo[3.3.1.1(3,7)]dec-1-ylcarbonyl)amino]-, ethyl ester",373116,1268106,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4278,Unknown,370296,1265305,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4279,Unknown,368439,1263522,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4280,Unknown,368380,1263463,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4281,"Acetamide, 2-benzoylthio-N-(3-acetylphenyl)-",371659,1266649,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4282,Unknown,377751,1272737,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4283,Unknown,377273,1272259,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
4284,Nonacos-1-ene,370408,1265410,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4285,Unknown,378229,1273215,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4286,Unknown,376815,1271801,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4287,Unknown,376353,1271342,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4288,Unknown,367609,1262692,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4289,Unknown,369462,1264542,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4290,Unknown,369540,1264620,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4291,Unknown,371026,1266017,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4292,Unknown,376186,1271175,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4293,Unknown,373785,1268775,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4294,Unknown,374774,1269764,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4295,Unknown,376238,1271227,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4296,Unknown,373829,1268819,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4297,Unknown,369725,1264805,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4298,Unknown,373814,1268804,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4299,Unknown,377050,1272036,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4300,Unknown,377530,1272516,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
4301,Unknown,368383,1263466,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4302,Unknown,377833,1272819,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4303,"Phenytoin, 2TMS derivative",378203,1273189,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4304,"Chrysophanol, 2TMS derivative",373125,1268115,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4305,Unknown,373844,1268834,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4306,Unknown,369626,1264706,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4307,Unknown,372425,1267415,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4308,Unknown,367612,1262695,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4309,Unknown,376173,1271162,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4310,Unknown,368444,1263527,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4311,Unknown,376232,1271221,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4312,Unknown,377934,1272920,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4313,Unknown,370581,1265576,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4314,Unknown,370425,1265426,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4315,Unknown,370732,1265197,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4316,Unknown,369596,1264676,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4317,Unknown,376616,1271602,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
4318,Unknown,371855,1266845,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4319,Unknown,376220,1271209,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4320,Unknown,369487,1264567,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4321,Unknown,373816,1268806,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4322,Unknown,369536,1264616,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4323,Unknown,375927,1270916,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4324,Unknown,367667,1262750,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4325,Unknown,367629,1262712,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4326,Unknown,372449,1267439,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4327,Unknown,374786,1269776,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4328,Unknown,368342,1263425,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4329,4-Tributylsilyloxyhexadecane,373109,1268099,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4330,Unknown,371774,1266764,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4331,3-Benzyloxy-4-methyl-2-nitro-N-(2-oxo-3-piperidyl)benzamide,373101,1268091,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4332,Unknown,377643,1272629,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
4333,Unknown,373817,1268807,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4334,Unknown,373864,1268854,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4335,Unknown,372502,1267492,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4336,Unknown,373388,1268378,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4337,Unknown,378990,1273976,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
4338,Unknown,368392,1263475,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4339,Unknown,369896,1264976,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4340,Unknown,372431,1267421,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4341,Unknown,377215,1272201,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4342,Unknown,378095,1273081,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4343,Unknown,371546,1266536,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4344,Unknown,373249,1268239,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4345,Unknown,368328,1263411,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4346,Unknown,373927,1268917,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4347,Unknown,367599,1262682,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4348,Unknown,372432,1267422,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4349,Unknown,379011,1273997,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
4350,Unknown,378497,1273483,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4351,Unknown,377116,1272102,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4352,Unknown,378125,1273111,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4353,Unknown,370644,1265638,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4354,Unknown,367585,1262668,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4355,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester",375190,1270179,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4356,Unknown,378495,1273481,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4357,Unknown,368363,1263446,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4358,Unknown,375306,1270295,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4359,Unknown,369494,1264574,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4360,Unknown,371596,1266586,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4361,"Pentacosanoic acid, 2,10-dimethyl-, methyl ester, [S-(R*,S*)]-",376635,1271621,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
4362,"Carbonic acid, octadecyl vinyl ester",370520,1265517,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4363,Tetratetracontane,370605,1265599,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4364,Unknown,377204,1272190,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4365,Unknown,374791,1269781,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4366,Unknown,368443,1263526,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4367,Unknown,373837,1268827,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4368,Unknown,378971,1273957,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
4369,Unknown,371792,1266782,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4370,Unknown,373708,1268698,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4371,Unknown,367632,1262715,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4372,Unknown,373763,1268753,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4373,"Benz[e]azulen-3(3aH)-one, 8-(acetyloxy)-5-[(acetyloxy)methyl]-4,6a,7,8,9,10,10a,10b-octahydro-3a,10a-dihydroxy-2,10-dimethyl-, [3aR-(3a.alpha.,6a.alpha.,8.beta.,10.beta.,10a.beta.,10b.beta.)]-",374775,1269765,146,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4374,Unknown,371784,1266774,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4375,Unknown,370358,1265362,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4376,Unknown,370556,1265552,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4377,Unknown,373110,1268100,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4378,Unknown,370439,1265439,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4379,Unknown,370596,1265591,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4380,Unknown,377624,1272610,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
4381,Unknown,373833,1268823,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4382,Unknown,372525,1267515,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4383,Unknown,370669,1265663,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4384,Unknown,370848,1265839,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4385,Unknown,372413,1267403,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4386,Unknown,378023,1273009,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4387,Unknown,369594,1264674,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4388,Unknown,372387,1267377,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4389,Unknown,373064,1268054,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4390,"Palladium, [1,2-ethanediylbis[bis(1,1-dimethylethyl)phosphine]-P,P'][(1,2-.eta.)-1,5-hexadiene]-",376567,1271553,148,rat,agilent 1290,waters acquity beh c18,bruker maxis impact qtof,feces,cancer
4391,Unknown,371096,1266086,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4392,Unknown,377456,1272442,150,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,jejunum,sepsis
4393,Bis(2-(Dimethylamino)ethyl) ether,377760,1272746,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4394,Unknown,378260,1273246,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4395,Unknown,377122,1272108,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4396,Unknown,369867,1264947,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4397,Unknown,367635,1262718,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4398,Unknown,370263,1265275,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4399,Unknown,373830,1268820,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4400,Unknown,369564,1264644,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4401,Dotriacontyl heptafluorobutyrate,370756,1265749,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4402,Unknown,373818,1268808,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4403,Unknown,370713,1265707,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4404,"L-Aspartic acid, 2TMS derivative",375180,1270169,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4405,Unknown,374018,1269008,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4406,"L-Aspartic acid, 2TMS derivative",375309,1270298,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4407,Unknown,373205,1268195,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4408,Unknown,370196,1265220,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4409,Unknown,367231,1262314,134,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4410,Unknown,373153,1268143,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4411,Unknown,370646,1265640,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4412,"Triethylene glycol, 2TMS derivative",370233,1265249,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4413,Unknown,378980,1273966,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
4414,Unknown,373887,1268877,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4415,Unknown,371781,1266771,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4416,Unknown,378062,1273048,151,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,liver,sepsis
4417,Unknown,369583,1264663,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4418,Unknown,369661,1264741,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4419,Unknown,371751,1266741,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4420,Unknown,367529,1262612,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4421,Unknown,369589,1264669,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4422,Unknown,375744,1270733,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4423,Unknown,379018,1274004,153,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,muscle,sepsis
4424,Unknown,371841,1266831,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4425,Unknown,373758,1268748,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4426,Unknown,378493,1273479,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4427,Unknown,377179,1272165,149,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,ileum,sepsis
4428,Unknown,378534,1273520,152,pig,agilent 6890n,agilent db-5ms ui capillary column,agilent 5975,lung,sepsis
4429,Unknown,368345,1263428,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4430,Unknown,370684,1265678,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4431,Unknown,370616,1265610,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4432,Unknown,374062,1269052,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4433,Unknown,372448,1267438,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4434,Unknown,367601,1262684,136,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4435,Unknown,372454,1267444,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4436,Unknown,368283,1263366,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4437,Unknown,373895,1268885,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4438,Unknown,370054,1265119,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4439,Unknown,373144,1268134,144,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4440,Unknown,369830,1264910,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4441,Unknown,370069,1265127,140,human,qeorbitrap-gc-ms,tracegold tg-5silms,thermo q exactive orbitrap,blood,
4442,Unknown,373824,1268814,145,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,breast,cancer
4443,Unknown,369575,1264655,139,mouse,agilent 7890b,agilent db5-ms,agilent 5977a,pancreas,
4444,Unknown,375218,1270207,147,wheat,trace gc 1310,tg-5ms,isq lt thermo fisher scientific,plant,
4445,Unknown,372409,1267399,143,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4446,Unknown,368251,1263334,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4447,Unknown,368352,1263435,137,human,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
4448,"Benzoic acid, 4-(dodecyloxy)-",371653,1266643,141,mouse,gc-ei-ms,sge 0.15 mm i.d. x 50 m,thermo itq,cultured cells,
